"id","materia","prova","ano","enunciado","visibilidade_id"
"769","Matemática","Enem","2021","<p>Um automóvel apresenta um desempenho médio de 16 km/L. Um engenheiro desenvolveu um novo motor a combustão que economiza, em relação ao consumo do motor anterior, 0,1 L de combustível a cada 20 km percorridos.</p>
<p>O valor do desempenho médio do automóvel com o novo motor, em quilômetro por litro, expresso com uma casa decimal, é</p>","3"
"770","Matemática","Enem","2021","<p>Uma pessoa pretende viajar por uma companhia aérea que despacha gratuitamente uma mala com até 10 kg.</p>
<p>Em duas viagens que realizou, essa pessoa utilizou a mesma mala e conseguiu 10 kg com as seguintes combinações de itens:</p>
<table style=""border-collapse: collapse; width: 100%; height: 67.1718px; border-width: 1px; border-color: #000000;"" border=""1""><colgroup><col style=""width: 25.0364%;""><col style=""width: 25.0364%;""><col style=""width: 25.0364%;""><col style=""width: 25.0364%;""></colgroup>
<tbody>
<tr style=""height: 22.3906px;"">
<td style=""border-width: 1px; text-align: center; height: 22.3906px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217);""><strong>Viagem</strong></td>
<td style=""border-width: 1px; text-align: center; height: 22.3906px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217);""><strong>Camisetas</strong></td>
<td style=""border-width: 1px; text-align: center; height: 22.3906px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217);""><strong>Calças</strong></td>
<td style=""border-width: 1px; text-align: center; height: 22.3906px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217);""><strong>Sapatos</strong></td>
</tr>
<tr style=""height: 22.3906px;"">
<td style=""border-width: 1px; text-align: center; height: 22.3906px; border-color: rgb(0, 0, 0);"">I</td>
<td style=""border-width: 1px; text-align: center; height: 22.3906px; border-color: rgb(0, 0, 0);"">12</td>
<td style=""border-width: 1px; text-align: center; height: 22.3906px; border-color: rgb(0, 0, 0);"">4</td>
<td style=""border-width: 1px; text-align: center; height: 22.3906px; border-color: rgb(0, 0, 0);"">3</td>
</tr>
<tr style=""height: 22.3906px;"">
<td style=""border-width: 1px; text-align: center; height: 22.3906px; border-color: rgb(0, 0, 0);"">II</td>
<td style=""border-width: 1px; text-align: center; height: 22.3906px; border-color: rgb(0, 0, 0);"">18</td>
<td style=""border-width: 1px; text-align: center; height: 22.3906px; border-color: rgb(0, 0, 0);"">3</td>
<td style=""border-width: 1px; text-align: center; height: 22.3906px; border-color: rgb(0, 0, 0);"">2</td>
</tr>
</tbody>
</table>
<p>Para ter certeza de que sua bagagem terá massa de 10 kg, ela decide levar essa mala com duas calças, um sapato e o máximo de camisetas, admitindo que itens do mesmo tipo têm a mesma massa.</p>
<p>Qual a quantidade máxima de camisetas que essa pessoa poderá levar?</p>","3"
"771","Matemática","Enem","2021","<p>A relação de Newton-Laplace estabelece que o módulo volumétrico de um fluido é diretamente proporcional ao quadrado da velocidade do som (em metro por segundo) no fluido e à sua densidade (em quilograma por metro cúbico), com uma constante de proporcionalidade adimensional.</p>
<p>Nessa relação, a unidade de medida adequada para o módulo volumétrico é</p>","3"
"772","Matemática","Enem","2021","<p>O dono de uma loja pretende usar cartões imantados para a divulgação de sua loja. A empresa que fornecerá o serviço lhe informa que o custo de fabricação do cartão é de R\$ 0,01 por centímetro quadrado e que disponibiliza modelos tendo como faces úteis para impressão:</p>
<ul>
<li>um triângulo equilátero de lado 12 cm; </li>
<li>um quadrado de lado 8 cm; </li>
<li>um retângulo de lados 11 cm e 8 cm; </li>
<li>um hexágono regular de lado 6 cm; </li>
<li>um círculo de diâmetro 10 cm. </li>
</ul>
<p>O dono da loja está disposto a pagar, no máximo, R\$ 0,80 por cartão. Ele escolherá, dentro desse limite de preço, o modelo que tiver maior área de impressão.</p>
<p>Use 3 como aproximação para π  e use 1,7 como aproximação para √3.</p>
<p>Nessas condições, o modelo que deverá ser escolhido tem como face útil para impressão um</p>","3"
"773","Matemática","Enem","2021","<p>Uma pessoa comprou uma caneca para tomar sopa, conforme ilustração.</p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/storage/attachments/questoes/773/8FOqfOblG0qm0aYZS1hoqI2zazCHaB4gxc5NmQOl.png""></p>
<p>Sabe-se que 1 cm<sup>3</sup> = 1 mL e que o topo da caneca é uma circunferência de diâmetro (<em>D</em>) medindo 10 cm, e a base é um círculo de diâmetro (<em>d</em>) medindo 8 cm. Além disso, sabe-se que a altura (<em>h</em>) dessa caneca mede 12 cm (distância entre o centro das circunferências do topo e da base).</p>
<p>Utilize 3 como aproximação para π.</p>
<p>Qual é a capacidade volumétrica, em mililitro, dessa caneca?</p>","3"
"774","Matemática","Enem","2021","<p>O instrumento de percussão conhecido como triângulo é composto por uma barra fina de aço, dobrada em um formato que se assemelha a um triângulo, com uma abertura e uma haste, conforme ilustra a Figura 1.</p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/storage/attachments/questoes/774/pAQIHAHL8NMXDlfdxd8N0jTfeFfdfs5hTYPpVtds.png""></p>
<p>Uma empresa de brindes promocionais contrata uma fundição para a produção de miniaturas de instrumentos desse tipo. A fundição produz, inicialmente, peças com o formato de um triângulo equilátero de altura h, conforme ilustra a Figura 2. Após esse processo, cada peça é aquecida, deformando os cantos, e cortada em um dos vértices, dando origem à miniatura. Assuma que não ocorram perdas de material no processo de produção, de forma que o comprimento da barra utilizada seja igual ao perímetro do triângulo equilátero representado na Figura 2.</p>
<p>Considere 1,7 como valor aproximado para $\sqrt{3}$. </p>
<p>Nessas condições, o valor que mais se aproxima da medida do comprimento da barra, em centímetro, é</p>","3"
"775","Matemática","Enem","2021","<p>Num octaedro regular, duas faces são consideradas opostas quando não têm nem arestas, nem vértices em comum. Na figura, observa-se um octaedro regular e uma de suas planificações, na qual há uma face colorida na cor cinza escuro e outras quatro faces numeradas.</p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/storage/attachments/questoes/775/oBY7QJpYtplIxWfICcuQ68IQcST0C8MKrbf9TYkg.png""></p>
<p>Qual(is) face(s) ficará(ão) oposta(s) à face de cor cinza escuro, quando o octaedro for reconstruído a partir da planificação dada?</p>","3"
"776","Matemática","Enem","2021","<p>Muitos brinquedos que frequentemente são encontrados em praças e parques públicos apresentam formatos de figuras geométricas bidimensionais e tridimensionais. Uma empresa foi contratada para desenvolver uma nova forma de brinquedo. A proposta apresentada pela empresa foi de uma estrutura formada apenas por hastes metálicas, conectadas umas às outras, como apresentado na figura. As hastes de mesma tonalidade e espessura são congruentes.</p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/storage/attachments/questoes/776/SUCxy16GSK241DFD46gziPnS1bOkilK0FZUimJCL.png""></p>
<p>Com base na proposta apresentada, quantas figuras geométricas planas de cada tipo são formadas pela união das hastes?</p>","3"
"777","Matemática","Enem","2021","<p>Após consulta médica, um paciente deve seguir um tratamento composto por três medicamentos: X, Y e Z. O paciente, para adquirir os três medicamentos, faz um orçamento em três farmácias diferentes, conforme o quadro.</p>
<table style=""border-collapse: collapse; width: 100%; border-width: 1px; border-color: rgb(0, 0, 0); height: 89.5624px;"" border=""1""><colgroup><col style=""width: 25.0364%;""><col style=""width: 25.0364%;""><col style=""width: 25.0364%;""><col style=""width: 25.0364%;""></colgroup>
<tbody>
<tr style=""height: 22.3906px;"">
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); height: 22.3906px;""> </td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217); height: 22.3906px;""><strong>X</strong></td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217); height: 22.3906px;""><strong>Y</strong></td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217); height: 22.3906px;""><strong>Z</strong></td>
</tr>
<tr style=""height: 22.3906px;"">
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); height: 22.3906px; background-color: rgb(206, 212, 217);""><strong>Farmácia 1</strong></td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); height: 22.3906px;"">R\$ 45,00</td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); height: 22.3906px;"">R\$ 40,00</td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); height: 22.3906px;"">R\$ 50,00</td>
</tr>
<tr style=""height: 22.3906px;"">
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); height: 22.3906px; background-color: rgb(206, 212, 217);""><strong>Farmácia 2</strong></td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); height: 22.3906px;"">R\$ 50,00</td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); height: 22.3906px;"">R\$ 50,00</td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); height: 22.3906px;"">R\$ 40,00</td>
</tr>
<tr style=""height: 22.3906px;"">
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); height: 22.3906px; background-color: rgb(206, 212, 217);""><strong>Farmácia 3</strong></td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); height: 22.3906px;"">R\$ 65,00</td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); height: 22.3906px;"">R\$ 45,00</td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); height: 22.3906px;"">R\$ 35,00</td>
</tr>
</tbody>
</table>
<p>Dessas farmácias, algumas oferecem descontos:</p>
<ul>
<li>na compra dos medicamentos X e Y na Farmácia 2, recebe-se um desconto de 20% em ambos os produtos, independentemente da compra do medicamento Z, e não há desconto para o medicamento Z;</li>
<li>na compra dos 3 medicamentos na Farmácia 3, recebe-se 20% de desconto no valor total da compra.</li>
</ul>
<p>O paciente deseja efetuar a compra de modo a minimizar sua despesa com os medicamentos.</p>
<p>De acordo com as informações fornecidas, o paciente deve comprar os medicamentos da seguinte forma:</p>","3"
"778","Matemática","Enem","2021","<p>Um lava-rápido oferece dois tipos de lavagem de veículos: lavagem simples, ao preço de R\$ 20,00, e lavagem completa, ao preço de R\$ 35,00. Para cobrir as despesas com produtos e funcionários, e não ter prejuízos, o lava-rápido deve ter uma receita diária de, pelo menos, R\$ 300,00.</p>
<p>Para não ter prejuízo, o menor número de lavagens diárias que o lava-rápido deve efetuar é</p>","3"
"779","Matemática","Enem","2021","<p>Um ciclista amador de 61 anos de idade utilizou um monitor cardíaco para medir suas frequências cardíacas em quatro diferentes tipos de trechos do percurso. Os resultados das frequências cardíacas máximas alcançadas nesses trechos foram:</p>
<table style=""border-collapse: collapse; width: 100%; border-width: 1px; border-color: #000000;"" border=""1""><colgroup><col style=""width: 49.9272%;""><col style=""width: 49.9272%;""></colgroup>
<tbody>
<tr>
<td style=""border-width: 1px; text-align: center; background-color: rgb(206, 212, 217); border-color: rgb(0, 0, 0);""><strong>Trechos do percurso</strong></td>
<td style=""border-width: 1px; text-align: center; background-color: rgb(206, 212, 217); border-color: rgb(0, 0, 0);""><strong>Frequências cardíacas</strong><br><strong>máximas (bpm)</strong></td>
</tr>
<tr>
<td style=""border-width: 1px; text-align: center; border-color: rgb(0, 0, 0);"">Leve no plano</td>
<td style=""border-width: 1px; text-align: center; border-color: rgb(0, 0, 0);"">90</td>
</tr>
<tr>
<td style=""border-width: 1px; text-align: center; border-color: rgb(0, 0, 0);"">Forte no plano</td>
<td style=""border-width: 1px; text-align: center; border-color: rgb(0, 0, 0);"">120</td>
</tr>
<tr>
<td style=""border-width: 1px; text-align: center; border-color: rgb(0, 0, 0);"">Subida moderada</td>
<td style=""border-width: 1px; text-align: center; border-color: rgb(0, 0, 0);"">130</td>
</tr>
<tr>
<td style=""border-width: 1px; text-align: center; border-color: rgb(0, 0, 0);"">Subida forte</td>
<td style=""border-width: 1px; text-align: center; border-color: rgb(0, 0, 0);"">140</td>
</tr>
</tbody>
</table>
<p>Sabe-se que a faixa aeróbica ideal para o ganho de condicionamento físico é entre 65% e 85% da frequência cardíaca máxima (Fc máx.), que, por sua vez, é determinada pela fórmula:</p>
<p style=""padding-left: 80px;"">Fc máx. = 220 - idade,</p>
<p>em que a idade é dada em ano e Fc máx. é dada em bpm (batimento por minuto).</p>
<p>Os trechos do percurso nos quais esse ciclista se mantém dentro de sua faixa aeróbica ideal, para o ganho de  condicionamento físico, são</p>","3"
"780","Matemática","Enem","2021","<p>Os diretores de uma escola precisam construir um laboratório para uso dos alunos. Há duas possibilidades:</p>
<p style=""padding-left: 40px;"">(i) um laboratório do tipo A, com capacidade para 100 usuários, a um custo de 180 mil reais e gastos de 60 mil reais por ano para manutenção; <br>(ii) um laboratório do tipo B, com capacidade para 80 usuários, a um custo de 120 mil reais e gastos com manutenção de 16 mil reais por ano. </p>
<p>Considera-se que, em qualquer caso, o laboratório implantado será utilizado na totalidade de sua capacidade.</p>
<p>A economia da escola, na utilização de um laboratório tipo B, em vez de um laboratório tipo A, num período de 4 anos, por usuário, será de</p>","3"
"781","Matemática","Enem","2021","<p>Uma pessoa produzirá uma fantasia utilizando como materiais: 2 tipos de tecidos diferentes e 5 tipos distintos de pedras ornamentais. Essa pessoa tem à sua disposição 6 tecidos diferentes e 15 pedras ornamentais distintas.</p>
<p>A quantidade de fantasias com materiais diferentes que podem ser produzidas é representada pela expressão</p>","3"
"782","Matemática","Enem","2021","<p>Uma unidade de medida comum usada para expressar áreas de terrenos de grandes dimensões é o hectare, que equivale a 10 000 m<sup>2</sup>. Um fazendeiro decide fazer um loteamento utilizando 3 hectares de sua fazenda, dos quais 0,9 hectare será usado para a construção de ruas e calçadas e o restante será dividido em terrenos com área de 300 m<sup>2</sup> cada um. Os 20 primeiros terrenos vendidos terão preços promocionais de R\$ 20 000,00 cada, e os demais, R\$ 30 000,00 cada.</p>
<p>Nas condições estabelecidas, o valor total, em real, obtido pelo fazendeiro com a venda de todos os terrenos será igual a</p>","3"
"783","Matemática","Enem","2021","<p>Uma das bases mais utilizadas para representar um número é a base decimal. Entretanto, os computadores trabalham com números na base binária. Nessa base, qualquer número natural é representado usando apenas os algarismos 0 e 1. Por exemplo, as representações dos números 9 e 12, na base binária, são 1001 e 1100, respectivamente. A operação de adição, na base binária, segue um algoritmo similar ao utilizado na base decimal, como detalhado no quadro:</p>
<table style=""border-collapse: collapse; width: 100%; border-width: 1px;"" border=""1""><colgroup><col style=""width: 33.3333%;""><col style=""width: 33.3333%;""><col style=""width: 33.3333%;""></colgroup>
<tbody>
<tr>
<td style=""border-width: 1px; text-align: center;""><strong>a</strong></td>
<td style=""border-width: 1px; text-align: center;""><strong>b</strong></td>
<td style=""border-width: 1px; text-align: center;""><strong>a + b</strong></td>
</tr>
<tr>
<td style=""border-width: 1px; text-align: center;"">0</td>
<td style=""border-width: 1px; text-align: center;"">0</td>
<td style=""border-width: 1px; text-align: center;"">0</td>
</tr>
<tr>
<td style=""border-width: 1px; text-align: center;"">0</td>
<td style=""border-width: 1px; text-align: center;"">1</td>
<td style=""border-width: 1px; text-align: center;"">1</td>
</tr>
<tr>
<td style=""border-width: 1px; text-align: center;"">1</td>
<td style=""border-width: 1px; text-align: center;"">0</td>
<td style=""border-width: 1px; text-align: center;"">1</td>
</tr>
<tr>
<td style=""border-width: 1px; text-align: center;"">1</td>
<td style=""border-width: 1px; text-align: center;"">1</td>
<td style=""border-width: 1px; text-align: center;"">10</td>
</tr>
</tbody>
</table>
<p>Por exemplo, na base binária, a soma dos números 10 e 10 é 100, como apresentado:</p>
<p>$$<br>\begin{array}{r}<br>& 10 \\<br>+ & 10 \\<br>\hline<br>& 100 \\<br>\end{array}<br>$$</p>
<p>Considerando as informações do texto, o resultado da adição 9 + 12 será representado, na base binária, por</p>","3"
"784","Matemática","Enem","2021","<p>O sistema de numeração romano ainda é utilizado na indicação de capítulos e volumes de livros, na designação de séculos e, em ordem cronológica, de papas e reis de mesmo nome. São utilizadas sete letras do alfabeto: Quatro fundamentais: I (vale 1); X (vale 10); C (vale 100) e M (vale 1 000). <br>Três secundárias: V (vale 5); L (vale 50) e D (vale 500).</p>
<p>As regras para escrever números romanos são:</p>
<ol>
<li>Não existe símbolo correspondente ao zero;</li>
<li>Os símbolos fundamentais podem ser repetidos até três vezes e seus valores são adicionados. Exemplo: XXX = 30; </li>
<li>Uma letra posta à esquerda de outra de maior valor indica subtração dos respectivos valores. Exemplo: IX = 10 - 1 = 9;</li>
<li>Uma letra posta à direita de outra de maior valor indica adição dos respectivos valores. Exemplo: XI = 10 + 1 = 11.</li>
</ol>
<p>Em uma cidade europeia há uma placa indicando o ano de sua fundação: MCDLXIX.</p>
<p>Quantos anos de fundação essa cidade comemorará em 2050?</p>","3"
"785","Biologia","Enem","2021","<p>O polvo mimético apresenta padrões cromáticos e comportamentos muito curiosos. Frequentemente, muda a orientação de seus tentáculos, assemelhando-se a alguns animais. As imagens 1, 3 e 5 apresentam polvos mimetizando, respectivamente, um peixe-linguado (2), um peixe-leão (4) e uma serpente-marinha (6).</p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/storage/attachments/questoes/785/6HIhAfv2ZD4JSaSiLAxMcVc8gsNJBaHyanNUBmzC.png""></p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">NORMAN, M. D.; FINN, J.; TREGENZA, T. Dynamic mimicry in an Indo-Malayan octopus. </span><br><span style=""font-size: 8pt;"">In: Proceedings of the Royal Society B: Biological Sciences, n. 268, out. 2001. </span><br><span style=""font-size: 8pt;"">Disponível em: www.researchgate.net. Acesso em: 15 mar. 2014 (adaptado). </span></p>
<p>Do ponto de vista evolutivo, a capacidade apresentada se estabeleceu porque os polvos</p>","3"
"786","Física","Enem","2021","<p>O sino dos ventos é composto por várias barras metálicas de mesmo material e espessura, mas de comprimentos diferentes, conforme a figura.</p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""/storage/attachments/questoes/786/k6zhVw5Kgqpn0cT2WolTjJTm83rVsNRKsAtCbpLS.png""></p>
<p>Considere f<sub>1</sub> e v<sub>1</sub>, respectivamente, como a frequência fundamental e a velocidade de propagação do som emitido pela barra de menor comprimento, e f<sub>2</sub> e v<sub>2</sub> são essas mesmas grandezas para o som emitido pela barra de maior comprimento.</p>
<p>As relações entre as frequências fundamentais e entre as velocidades de propagação são, respectivamente,</p>","3"
"787","Química","Enem","2021","<p>No cultivo por hidroponia, são utilizadas soluções nutritivas contendo macronutrientes e micronutrientes essenciais. Além dos nutrientes, o pH é um parâmetro de extrema importância, uma vez que ele afeta a preparação da solução nutritiva e a absorção dos nutrientes pelas plantas. Para o cultivo de alface, valores de pH entre 5,5 e 6,5 são ideais para o seu desenvolvimento. As correções de pH são feitas pela adição de compostos ácidos ou básicos, mas não devem introduzir elementos nocivos às plantas. Na tabela, são apresentados alguns dados da composição da solução nutritiva de referência para esse cultivo. Também é apresentada a composição de uma solução preparada por um produtor de cultivo hidropônico.</p>
<table style=""border-collapse: collapse; width: 100%; height: 273.297px; border-width: 1px; border-color: #000000;"" border=""1""><colgroup><col style=""width: 25.0729%;""><col style=""width: 25.0729%;""><col style=""width: 25.0729%;""><col style=""width: 24.7813%;""></colgroup>
<tbody>
<tr style=""height: 22.3906px;"">
<td style=""text-align: center; height: 89.5625px; border-width: 1px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217);"" colspan=""2"" rowspan=""2""><strong>Espécies químicas</strong></td>
<td style=""text-align: center; height: 22.3906px; border-width: 1px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217);"" colspan=""2""><strong>Concentração, mmol/L</strong></td>
</tr>
<tr style=""height: 67.1719px;"">
<td style=""text-align: center; height: 67.1719px; border-width: 1px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217);""><strong>Composição</strong><br><strong>de referência</strong><br><strong>(5,5 < pH < 6,5)</strong></td>
<td style=""text-align: center; height: 67.1719px; border-width: 1px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217);""><strong>Solução nutritiva</strong><br><strong>preparada</strong><br><strong>(pH = 4,3)</strong></td>
</tr>
<tr style=""height: 29.1719px;"">
<td style=""text-align: center; height: 138.953px; border-width: 1px; border-color: rgb(0, 0, 0);"" rowspan=""5"">Macronutrientes</td>
<td style=""text-align: center; height: 29.1719px; border-width: 1px; border-color: rgb(0, 0, 0);"">N (NH<sub>4</sub><sup>+</sup>)</td>
<td style=""text-align: center; height: 29.1719px; border-width: 1px; border-color: rgb(0, 0, 0);"">1,0</td>
<td style=""text-align: center; height: 29.1719px; border-width: 1px; border-color: rgb(0, 0, 0);"">0,8</td>
</tr>
<tr style=""height: 29.1719px;"">
<td style=""text-align: center; height: 29.1719px; border-width: 1px; border-color: rgb(0, 0, 0);"">P (H<sub>2</sub>PO<sub>4</sub><sup>-</sup>)</td>
<td style=""text-align: center; height: 29.1719px; border-width: 1px; border-color: rgb(0, 0, 0);"">1,0</td>
<td style=""text-align: center; height: 29.1719px; border-width: 1px; border-color: rgb(0, 0, 0);"">1,0</td>
</tr>
<tr style=""height: 25.7188px;"">
<td style=""text-align: center; height: 25.7188px; border-width: 1px; border-color: rgb(0, 0, 0);"">K<sup>+</sup></td>
<td style=""text-align: center; height: 25.7188px; border-width: 1px; border-color: rgb(0, 0, 0);"">6,0</td>
<td style=""text-align: center; height: 25.7188px; border-width: 1px; border-color: rgb(0, 0, 0);"">3,5</td>
</tr>
<tr style=""height: 25.7188px;"">
<td style=""text-align: center; height: 25.7188px; border-width: 1px; border-color: rgb(0, 0, 0);"">Ca<sup>2+</sup></td>
<td style=""text-align: center; height: 25.7188px; border-width: 1px; border-color: rgb(0, 0, 0);"">4,0</td>
<td style=""text-align: center; height: 25.7188px; border-width: 1px; border-color: rgb(0, 0, 0);"">3,0</td>
</tr>
<tr style=""height: 29.1719px;"">
<td style=""text-align: center; height: 29.1719px; border-width: 1px; border-color: rgb(0, 0, 0);"">SO<sub>4</sub><sup>2-</sup></td>
<td style=""text-align: center; height: 29.1719px; border-width: 1px; border-color: rgb(0, 0, 0);"">2,0</td>
<td style=""text-align: center; height: 29.1719px; border-width: 1px; border-color: rgb(0, 0, 0);"">1,0</td>
</tr>
<tr style=""height: 22.3906px;"">
<td style=""text-align: center; height: 44.7812px; border-width: 1px; border-color: rgb(0, 0, 0);"" rowspan=""2"">Micronutrientes</td>
<td style=""text-align: center; height: 22.3906px; border-width: 1px; border-color: rgb(0, 0, 0);"">Fe<sup>2+</sup></td>
<td style=""text-align: center; height: 22.3906px; border-width: 1px; border-color: rgb(0, 0, 0);"">90 $times$ 10<sup>-3</sup></td>
<td style=""text-align: center; height: 22.3906px; border-width: 1px; border-color: rgb(0, 0, 0);"">70 $\times$ 10<sup>-3</sup></td>
</tr>
<tr style=""height: 22.3906px;"">
<td style=""text-align: center; height: 22.3906px; border-width: 1px; border-color: rgb(0, 0, 0);"">Cl<sup>-</sup></td>
<td style=""text-align: center; height: 22.3906px; border-width: 1px; border-color: rgb(0, 0, 0);"">-</td>
<td style=""text-align: center; height: 22.3906px; border-width: 1px; border-color: rgb(0, 0, 0);"">4,5 $\times$ 10<sup>-3</sup></td>
</tr>
</tbody>
</table>
<p>Para correção do pH da solução nutritiva preparada, esse produtor pode empregar uma solução de</p>","3"
"788","Biologia","Enem","2021","<p>Durante o desenvolvimento embrionário humano ocorre uma comunicação entre os átrios direito e esquerdo através do forame oval (ou forame de Botai). Essa comunicação não causa prejuízos à circulação do bebê em formação, exceto se ela perdurar após o nascimento.</p>
<p>Os prejuízos no período embrionário são evitados porque a circulação fetal se assemelha à dos(as)</p>","3"
"789","Química","Enem","2021","<p>A simples atitude de não jogar direto no lixo ou no ralo da pia o óleo de cozinha usado pode contribuir para a redução da poluição ambiental. Mas o que fazer com o óleo vegetal que não será mais usado? Não existe um modelo ideal de descarte, mas uma alternativa simples tem sido reaproveitá-lo para fazer sabão. Para isso, são necessários, além do próprio óleo, água e soda cáustica.</p>
<p style=""text-align: right;""><span style=""font-size: 8pt;"">LOBO, I. Sabão feito com óleo de cozinha. Disponível em:http://pga.pgr.mpf.gov.br. </span><br><span style=""font-size: 8pt;"">Acesso em: 29 fev. 2012 (adaptado).</span></p>
<p>Com base no texto, a reação química que permite o reaproveitamento do óleo vegetal é denominada</p>","3"
"790","Biologia","Enem","2021","<p>A sequência de nucleotídeos do RNA mensageiro presentes em um gene de um fungo, constituída de sete códons, está escrita a seguir.</p>
<table style=""border-collapse: collapse; width: 100%; border-width: 1px; border-color: #000000;"" border=""1""><colgroup><col style=""width: 14.2045%;""><col style=""width: 14.2045%;""><col style=""width: 14.2045%;""><col style=""width: 14.2045%;""><col style=""width: 14.2045%;""><col style=""width: 14.2045%;""><col style=""width: 14.2045%;""></colgroup>
<tbody>
<tr>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217);""><strong>1</strong></td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217);""><strong>2</strong></td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217);""><strong>3</strong></td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217);""><strong>4</strong></td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217);""><strong>5</strong></td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217);""><strong>6</strong></td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0); background-color: rgb(206, 212, 217);""><strong>7</strong></td>
</tr>
<tr>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0);"">AUG</td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0);"">UUU</td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0);"">GUU</td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0);"">CAA</td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0);"">UGU</td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0);"">AGU</td>
<td style=""text-align: center; border-width: 1px; border-color: rgb(0, 0, 0);"">UAG</td>
</tr>
</tbody>
</table>
<p>Pesquisadores submeteram a sequência a mutações independentes. Sabe-se que os códons <strong>UAG </strong>e <strong>UAA </strong>são terminais, ou seja, indicam a interrupção da tradução.</p>
<p>Qual mutação produzirá a menor proteína?</p>","3"
"791","Química","Enem","2021","<p>Os pesticidas organoclorados foram amplamente empregados na agricultura, contudo, em razão das suas elevadas toxicidades e persistências no meio ambiente, eles foram banidos. Considere a aplicação de 500 g de um pesticida organoclorado em uma cultura e que, em certas condições, o tempo de meia-vida do pesticida no solo seja de 5 anos.</p>
<p>A massa do pesticida no decorrer de 35 anos será mais próxima de</p>","3"
